RNA_id,F1_all_bps,PR_all_bps,SN_all_bps,Neff,Neff_by_L,Seq_Length
1ddy_A,0,0,0,1.23333,0.035238,35
1dk1_B,0,0,0,1,0.017543859649122806,57
1ykq_B,0,0,0,0,0.0,38
2oiu_P,0.22222222222222224,0.29411764705882354,0.17857142857142858,1.59614,0.022480845070422535,71
2qwy_A,0.5714285714285715,0.9230769230769231,0.41379310344827586,60.0457,1.154725,52
2zy6_A,0,0,0,2,0.05128205128205128,39
3iab_R,0,0,0,0,0.0,46
3nmu_D,0,0,0,0,0.0,34
3npn_A,0,0,0,0,0.0,54
4frn_A,0.4545454545454546,0.6,0.36585365853658536,13.3529,0.1309107843137255,102
5bjp_E,0.27272727272727276,0.3333333333333333,0.23076923076923078,1.39134,0.03864833333333333,36
5de5_A,0.14814814814814814,0.25,0.10526315789473684,2.73654,0.07818685714285716,35
5ob3_A,0.5098039215686274,0.7647058823529411,0.38235294117647056,12.1659,0.17631739130434784,69
5vof_A,0.43478260869565216,0.5555555555555556,0.35714285714285715,3.20845,0.08912361111111111,36
5wti_B,0,0,0,3,0.024390243902439025,123
5xuz_B,0,0,0,1,0.025,40
6d12_C,0,0,0,0,0.0,38
6e8u_B,0,0,0,0,0.0,37
6iv8_D,0.27272727272727276,0.23076923076923078,0.3333333333333333,9.23365,0.17421981132075473,53
5wlh_B,0.5,0.4,0.6666666666666666,19.5492,0.3620222222222222,54
6wpi_B,0,0,0,0,0.0,47
1s03_A,0.39999999999999997,0.5454545454545454,0.3157894736842105,4.07469,0.08669553191489363,47
4q9q_R,0.5423728813559322,0.7619047619047619,0.42105263157894735,15.2563,0.18162261904761903,84
4r4v_A,0.06451612903225808,0.08695652173913043,0.05128205128205128,3,0.016129032258064516,186
4rzd_A,0.3278688524590164,0.4,0.2777777777777778,14.0763,0.13936930693069308,101
4ts0_X,0,0,0,6.66407,0.15145613636363636,44
5ng6_B,0.16666666666666666,0.25,0.125,2,0.046511627906976744,43
5y85_B,0.3846153846153846,0.4166666666666667,0.35714285714285715,3.11743,0.062348600000000004,50
6d3p_A,0.08333333333333334,0.09090909090909091,0.07692307692307693,3,0.06666666666666667,45
6g7z_B,0.08,0.07692307692307693,0.08333333333333333,1,0.018518518518518517,54
1zho_B,0.64,0.8888888888888888,0.5,7.90683,0.20807447368421053,38
2zh2_B,0.5714285714285714,0.75,0.46153846153846156,11.3333,0.33333235294117647,34
3hhn_C,0.7272727272727272,0.9411764705882353,0.5925925925925926,1511.49,11.032773722627738,137
3zd4_A,0.3157894736842105,0.3,0.3333333333333333,18.2164,0.42363720930232557,43
4k27_U,0.7027027027027027,1.0,0.5416666666666666,90.14399999999999,1.638981818181818,55
4m4o_B,0.6,0.8571428571428571,0.46153846153846156,17.1583,0.2908186440677966,59
