RNA_id,F1_all_bps,PR_all_bps,SN_all_bps,Neff,Neff_by_L,Seq_Length
1ddy_A,0,0,0,1.23333,0.035238,35
1dk1_B,0.024691358024691357,0.017543859649122806,0.041666666666666664,1,0.017543859649122806,57
1ykq_B,0,0,0,0,0.0,38
2oiu_P,0.1616161616161616,0.11267605633802817,0.2857142857142857,1.59614,0.022480845070422535,71
2qwy_A,0.345679012345679,0.2692307692307692,0.4827586206896552,60.0457,1.154725,52
2zy6_A,0.11764705882352941,0.07692307692307693,0.25,2,0.05128205128205128,39
3iab_R,0,0,0,0,0.0,46
3nmu_D,0,0,0,0,0.0,34
3npn_A,0,0,0,0,0.0,54
4frn_A,0.2657342657342658,0.18627450980392157,0.4634146341463415,13.3529,0.1309107843137255,102
5bjp_E,0.163265306122449,0.1111111111111111,0.3076923076923077,1.39134,0.03864833333333333,36
5de5_A,0.14814814814814814,0.11428571428571428,0.21052631578947367,2.73654,0.07818685714285716,35
5ob3_A,0.29126213592233013,0.21739130434782608,0.4411764705882353,12.1659,0.17631739130434784,69
5vof_A,0.28,0.19444444444444445,0.5,3.20845,0.08912361111111111,36
5wti_B,0.0261437908496732,0.017543859649122806,0.05128205128205128,3,0.024390243902439025,123
5xuz_B,0,0,0,1,0.025,40
6d12_C,0,0,0,0,0.0,38
6e8u_B,0,0,0,0,0.0,37
6iv8_D,0.16129032258064518,0.09433962264150944,0.5555555555555556,9.23365,0.17421981132075473,53
5wlh_B,0.2162162162162162,0.12903225806451613,0.6666666666666666,19.5492,0.3620222222222222,54
6wpi_B,0,0,0,0,0.0,47
1s03_A,0.24242424242424243,0.1702127659574468,0.42105263157894735,4.07469,0.08669553191489363,47
4q9q_R,0.29508196721311475,0.21428571428571427,0.47368421052631576,15.2563,0.18162261904761903,84
4r4v_A,0.03787878787878787,0.026881720430107527,0.0641025641025641,3,0.016129032258064516,186
4rzd_A,0.19548872180451124,0.13402061855670103,0.3611111111111111,14.0763,0.13936930693069308,101
4ts0_X,0,0,0,6.66407,0.15145613636363636,44
5ng6_B,0.17777777777777778,0.10810810810810811,0.5,2,0.046511627906976744,43
5y85_B,0.22950819672131148,0.14893617021276595,0.5,3.11743,0.062348600000000004,50
6d3p_A,0.13793103448275862,0.08888888888888889,0.3076923076923077,3,0.06666666666666667,45
6g7z_B,0.06060606060606061,0.037037037037037035,0.16666666666666666,1,0.018518518518518517,54
1zho_B,0.44444444444444436,0.3157894736842105,0.75,7.90683,0.20807447368421053,38
2zh2_B,0.3829787234042553,0.2647058823529412,0.6923076923076923,11.3333,0.33333235294117647,34
3hhn_C,0.34554973821989526,0.24087591240875914,0.6111111111111112,1511.49,11.032773722627738,137
3zd4_A,0.15384615384615385,0.09302325581395349,0.4444444444444444,18.2164,0.42363720930232557,43
4k27_U,0.4810126582278481,0.34545454545454546,0.7916666666666666,90.14399999999999,1.638981818181818,55
4m4o_B,0.4,0.288135593220339,0.6538461538461539,17.1583,0.2908186440677966,59
4x4r_B,0.6046511627906976,0.43333333333333335,1.0,33.7873,0.9131702702702703,37
5ddo_A,0.4473684210526316,0.32075471698113206,0.7391304347826086,55.066,0.9027213114754099,61
5dh6_A,0.1724137931034483,0.10416666666666667,0.5,20.5184,0.42746666666666666,48
6c64_A,0.3508771929824561,0.2777777777777778,0.47619047619047616,258.992,7.194222222222223,36
6las_A,0.34210526315789475,0.23636363636363636,0.6190476190476191,12.5091,0.22743818181818182,55
6mj0_A,0.18705035971223022,0.13402061855670103,0.30952380952380953,37.738,0.3628653846153846,104
6ufj_A,0.4,0.28,0.7,54.6753,1.072064705882353,51
6m0w_B,0.022471910112359553,0.014084507042253521,0.05555555555555555,25.645,0.35618055555555556,72
2xdb_G,0.041666666666666664,0.027777777777777776,0.08333333333333333,7.9207600000000005,0.198019,40
4x4v_B,0.16666666666666666,0.125,0.25,2,0.05405405405405406,37
6dvk_H,0.5303030303030303,0.38461538461538464,0.8536585365853658,217.513,2.2896105263157893,95
5b2o_B,0.01652892561983471,0.010638297872340425,0.037037037037037035,3.5785699999999996,0.038069893617021275,94
3fu2_A,0.17391304347826086,0.16666666666666666,0.18181818181818182,2.9754,0.08751176470588236,34
5dcv_B,0.20689655172413793,0.15,0.3333333333333333,11.0865,0.21738235294117644,51
5xwp_C,0.06349206349206349,0.03508771929824561,0.3333333333333333,15.5092,0.2628677966101695,59
5u30_B,0.22222222222222224,0.14942528735632185,0.43333333333333335,26.864,0.23985714285714285,112
6sy6_D,0.17391304347826086,0.125,0.2857142857142857,5.73413,0.14702897435897436,39
2ozb_C,0.39999999999999997,0.2727272727272727,0.75,12.9853,0.3934939393939394,33
3p22_A,0.4615384615384615,0.3,1.0,22.5373,0.5634325,40
4ato_G,0.22222222222222224,0.14705882352941177,0.45454545454545453,20.9188,0.6152588235294117,34
4ena_A,0.39999999999999997,0.2692307692307692,0.7777777777777778,56.2158,1.081073076923077,52
4pdb_I,0.5,0.3684210526315789,0.7777777777777778,18.6366,0.49043684210526317,38
4rge_A,0.04819277108433735,0.03571428571428571,0.07407407407407407,5,0.08928571428571429,56
4v83_AV,0.1568627450980392,0.11428571428571428,0.25,5.75,0.16428571428571428,35
6cf2_G,0.20408163265306123,0.14285714285714285,0.35714285714285715,2.69935,0.07712428571428571,35
3lwo_D,0.4102564102564103,0.27586206896551724,0.8,9.68644,0.16700758620689654,58
3r9x_C,0.42553191489361697,0.2857142857142857,0.8333333333333334,86.6823,2.4766371428571428,35
5mga_B,0.08333333333333334,0.05,0.25,1.88884,0.047221,40
5o69_A,0.2985074626865672,0.24390243902439024,0.38461538461538464,5.09531,0.12427585365853658,41
6dtd_C,0.3773584905660377,0.2702702702702703,0.625,28.5763,0.7723324324324324,37
6r47_A,0.28571428571428575,0.2,0.5,23.1988,0.46397599999999994,50
3nkb_B,0.32967032967032966,0.234375,0.5555555555555556,43.2862,0.676346875,64
6dcb_B,0.38297872340425526,0.25,0.8181818181818182,10.4311,0.2897527777777778,36
6qn3_A,0.375,0.24,0.8571428571428571,38.6228,0.7724559999999999,50
6tfe_A,0.38356164383561636,0.2692307692307692,0.6666666666666666,13.2938,0.25565,52
6g7z_A,0.33519553072625696,0.22727272727272727,0.6382978723404256,59.8338,0.4532863636363636,132
4l81_A,0.36764705882352944,0.2604166666666667,0.625,117.57700000000001,1.2247604166666668,96
1m5p_B,0.28099173553719003,0.18478260869565216,0.5862068965517241,10.9247,0.11874673913043478,92
3cun_C,0.2222222222222222,0.15217391304347827,0.4117647058823529,8,0.08695652173913043,92
3am1_B,0.4912280701754386,0.345679012345679,0.8484848484848485,13.7964,0.17032592592592594,81
5kpy_A,0.380952380952381,0.28169014084507044,0.5882352941176471,330.526,4.655295774647888,71
5tpy_A,0.24000000000000002,0.16901408450704225,0.41379310344827586,11.8356,0.16669859154929575,71
4pqv_A,0.15384615384615385,0.10294117647058823,0.30434782608695654,11.7809,0.17324852941176472,68
3egz_B,0.3516483516483517,0.24615384615384617,0.6153846153846154,121.277,1.8658000000000001,65
1un6_E,0.3953488372093023,0.2786885245901639,0.68,10.2759,0.16845737704918032,61
