RNA_id,F1_all_bps,PR_all_bps,SN_all_bps,Neff,Neff_by_L,Seq_Length
1ddy_A,0,0,0,1.23333,0.035238,35
1dk1_B,0,0,0,1,0.017543859649122806,57
1ykq_B,0,0,0,0,0.0,38
2oiu_P,0.17142857142857143,0.42857142857142855,0.10714285714285714,1.59614,0.022480845070422535,71
2qwy_A,0.29411764705882354,1.0,0.1724137931034483,60.0457,1.154725,52
2zy6_A,0,0,0,2,0.05128205128205128,39
3iab_R,0,0,0,0,0.0,46
3nmu_D,0,0,0,0,0.0,34
3npn_A,0,0,0,0,0.0,54
4frn_A,0.3529411764705882,0.9,0.21951219512195122,13.3529,0.1309107843137255,102
5bjp_E,0.25,0.6666666666666666,0.15384615384615385,1.39134,0.03864833333333333,36
5de5_A,0.18181818181818182,0.6666666666666666,0.10526315789473684,2.73654,0.07818685714285716,35
5ob3_A,0.25,0.8333333333333334,0.14705882352941177,12.1659,0.17631739130434784,69
5vof_A,0.23529411764705882,0.6666666666666666,0.14285714285714285,3.20845,0.08912361111111111,36
5wti_B,0,0,0,3,0.024390243902439025,123
5xuz_B,0,0,0,1,0.025,40
6d12_C,0,0,0,0,0.0,38
6e8u_B,0,0,0,0,0.0,37
6iv8_D,0.14285714285714285,0.2,0.1111111111111111,9.23365,0.17421981132075473,53
5wlh_B,0.6666666666666666,1.0,0.5,19.5492,0.3620222222222222,54
6wpi_B,0,0,0,0,0.0,47
1s03_A,0.17391304347826086,0.5,0.10526315789473684,4.07469,0.08669553191489363,47
4q9q_R,0.30434782608695654,0.875,0.18421052631578946,15.2563,0.18162261904761903,84
4r4v_A,0.020833333333333332,0.05555555555555555,0.01282051282051282,3,0.016129032258064516,186
4rzd_A,0.2608695652173913,0.6,0.16666666666666666,14.0763,0.13936930693069308,101
4ts0_X,0,0,0,6.66407,0.15145613636363636,44
5ng6_B,0,0,0,2,0.046511627906976744,43
5y85_B,0.4210526315789473,0.8,0.2857142857142857,3.11743,0.062348600000000004,50
6d3p_A,0.11764705882352941,0.25,0.07692307692307693,3,0.06666666666666667,45
6g7z_B,0,0,0,1,0.018518518518518517,54
1zho_B,0.3157894736842105,1.0,0.1875,7.90683,0.20807447368421053,38
2zh2_B,0.375,1.0,0.23076923076923078,11.3333,0.33333235294117647,34
3hhn_C,0.3880597014925373,1.0,0.24074074074074073,1511.49,11.032773722627738,137
3zd4_A,0.30769230769230765,0.5,0.2222222222222222,18.2164,0.42363720930232557,43
4k27_U,0.3448275862068966,1.0,0.20833333333333334,90.14399999999999,1.638981818181818,55
4m4o_B,0.32258064516129037,1.0,0.19230769230769232,17.1583,0.2908186440677966,59
4x4r_B,0.375,1.0,0.23076923076923078,33.7873,0.9131702702702703,37
5ddo_A,0.41379310344827586,1.0,0.2608695652173913,55.066,0.9027213114754099,61
