RNA_id,F1_all_bps,PR_all_bps,SN_all_bps,Neff,Neff_by_L,Seq_Length
1ddy_A,0,0,0,1.23333,0.035238,35
1dk1_B,0.03846153846153846,0.03571428571428571,0.041666666666666664,1,0.017543859649122806,57
1ykq_B,0,0,0,0,0.0,38
2oiu_P,0.19047619047619047,0.17142857142857143,0.21428571428571427,1.59614,0.022480845070422535,71
2qwy_A,0.4727272727272727,0.5,0.4482758620689655,60.0457,1.154725,52
2zy6_A,0.06451612903225808,0.05263157894736842,0.08333333333333333,2,0.05128205128205128,39
3iab_R,0,0,0,0,0.0,46
3nmu_D,0,0,0,0,0.0,34
3npn_A,0,0,0,0,0.0,54
4frn_A,0.391304347826087,0.35294117647058826,0.43902439024390244,13.3529,0.1309107843137255,102
5bjp_E,0.2580645161290323,0.2222222222222222,0.3076923076923077,1.39134,0.03864833333333333,36
5de5_A,0.1111111111111111,0.11764705882352941,0.10526315789473684,2.73654,0.07818685714285716,35
5ob3_A,0.4117647058823529,0.4117647058823529,0.4117647058823529,12.1659,0.17631739130434784,69
5vof_A,0.375,0.3333333333333333,0.42857142857142855,3.20845,0.08912361111111111,36
5wti_B,0,0,0,3,0.024390243902439025,123
5xuz_B,0,0,0,1,0.025,40
6d12_C,0,0,0,0,0.0,38
6e8u_B,0,0,0,0,0.0,37
6iv8_D,0.2285714285714286,0.15384615384615385,0.4444444444444444,9.23365,0.17421981132075473,53
5wlh_B,0.3809523809523809,0.26666666666666666,0.6666666666666666,19.5492,0.3620222222222222,54
6wpi_B,0,0,0,0,0.0,47
1s03_A,0.3333333333333333,0.30434782608695654,0.3684210526315789,4.07469,0.08669553191489363,47
4q9q_R,0.45,0.42857142857142855,0.47368421052631576,15.2563,0.18162261904761903,84
4r4v_A,0.05847953216374268,0.053763440860215055,0.0641025641025641,3,0.016129032258064516,186
4rzd_A,0.28571428571428575,0.25,0.3333333333333333,14.0763,0.13936930693069308,101
4ts0_X,0,0,0,6.66407,0.15145613636363636,44
5ng6_B,0.26086956521739135,0.2,0.375,2,0.046511627906976744,43
5y85_B,0.3243243243243243,0.2608695652173913,0.42857142857142855,3.11743,0.062348600000000004,50
6d3p_A,0.1142857142857143,0.09090909090909091,0.15384615384615385,3,0.06666666666666667,45
6g7z_B,0.05128205128205128,0.037037037037037035,0.08333333333333333,1,0.018518518518518517,54
1zho_B,0.6285714285714286,0.5789473684210527,0.6875,7.90683,0.20807447368421053,38
2zh2_B,0.5333333333333333,0.47058823529411764,0.6153846153846154,11.3333,0.33333235294117647,34
3hhn_C,0.540983606557377,0.4852941176470588,0.6111111111111112,1511.49,11.032773722627738,137
3zd4_A,0.26666666666666666,0.19047619047619047,0.4444444444444444,18.2164,0.42363720930232557,43
4k27_U,0.7058823529411765,0.6666666666666666,0.75,90.14399999999999,1.638981818181818,55
4m4o_B,0.5818181818181819,0.5517241379310345,0.6153846153846154,17.1583,0.2908186440677966,59
4x4r_B,0.8275862068965517,0.75,0.9230769230769231,33.7873,0.9131702702702703,37
5ddo_A,0.68,0.6296296296296297,0.7391304347826086,55.066,0.9027213114754099,61
5dh6_A,0.29411764705882354,0.20833333333333334,0.5,20.5184,0.42746666666666666,48
6c64_A,0.4615384615384615,0.5,0.42857142857142855,258.992,7.194222222222223,36
6las_A,0.4583333333333333,0.4074074074074074,0.5238095238095238,12.5091,0.22743818181818182,55
6mj0_A,0.24444444444444444,0.22916666666666666,0.2619047619047619,37.738,0.3628653846153846,104
6ufj_A,0.48888888888888893,0.44,0.55,54.6753,1.072064705882353,51
6m0w_B,0.037037037037037035,0.027777777777777776,0.05555555555555555,25.645,0.35618055555555556,72
2xdb_G,0.06896551724137931,0.058823529411764705,0.08333333333333333,7.9207600000000005,0.198019,40
4x4v_B,0,0,0,2,0.05405405405405406,37
6dvk_H,0.7727272727272727,0.723404255319149,0.8292682926829268,217.513,2.2896105263157893,95
5b2o_B,0,0,0,3.5785699999999996,0.038069893617021275,94
3fu2_A,0.1714285714285714,0.23076923076923078,0.13636363636363635,2.9754,0.08751176470588236,34
5dcv_B,0.21621621621621623,0.21052631578947367,0.2222222222222222,11.0865,0.21738235294117644,51
