RNA_id,F1_all_bps,PR_all_bps,SN_all_bps,Neff,Neff_by_L,Seq_Length
1wz2_C,0.7692307692307692,0.8620689655172413,0.6944444444444444,380.455,4.323352272727273,88
1y26_X,0.6999999999999998,0.9130434782608695,0.5675675675675675,353.61400000000003,4.980478873239437,71
1y27_X,0.6785714285714287,0.8636363636363636,0.5588235294117647,313.69,4.613088235294118,68
1zjw_B,0.8363636363636364,0.9583333333333334,0.7419354838709677,2528.29,33.71053333333333,75
2bte_B,0.8524590163934427,1.0,0.7428571428571429,1330.48,16.02987951807229,83
2dxi_C,0.8135593220338982,0.96,0.7058823529411765,3139.96,41.86613333333333,75
2r8s_R,0.6611570247933886,0.7547169811320755,0.5882352941176471,741.571,4.66396855345912,159
2ygh_A,0.7605633802816901,0.8709677419354839,0.675,385.342,4.056231578947369,95
3a3a_A,0.8615384615384615,0.9655172413793104,0.7777777777777778,383.24300000000005,4.258255555555556,90
3cc2_9,0.45833333333333337,0.55,0.39285714285714285,1238.52,10.151803278688524,122
3cw5_A,0.75,0.84,0.6774193548387096,1054.29,13.692077922077921,77
3g8t_P,0.6666666666666666,0.7021276595744681,0.6346153846153846,376.995,2.6737234042553193,141
3iwn_A,0.6285714285714286,0.7096774193548387,0.5641025641025641,820.225,8.81962365591398,93
3k0j_E,0.4923076923076923,0.5517241379310345,0.4444444444444444,1753.01,20.14954022988506,87
3sd3_A,0.5714285714285714,0.6896551724137931,0.4878048780487805,114.329,1.2845955056179774,89
3wqy_C,0.7241379310344828,0.84,0.6363636363636364,1462.52,19.500266666666665,75
3zgz_B,0.870967741935484,1.0,0.7714285714285715,1766.25,20.071022727272727,88
4meh_B,0.6829268292682926,0.7,0.6666666666666666,276.689,2.1959444444444447,126
4tna_A,0.7547169811320755,0.8333333333333334,0.6896551724137931,665.092,8.75121052631579,76
4v8n_AV,0.6428571428571429,0.6923076923076923,0.6,1614.62,20.700256410256408,78
4v90_AV,0.8571428571428571,0.96,0.7741935483870968,542.8530000000001,7.142802631578948,76
4wfl_A,0.4047619047619047,0.4857142857142857,0.3469387755102041,302.971,2.8315046728971964,107
4x0b_B,0.75,0.84,0.6774193548387096,809.051,10.507155844155845,77
4ybb_CB,0.7311827956989246,0.8717948717948718,0.6296296296296297,330.57099999999997,2.754758333333333,120
4yvi_C,0.7719298245614035,0.9166666666666666,0.6666666666666666,947.591,12.805283783783784,74
4yzv_RB,0.7916666666666666,0.9743589743589743,0.6666666666666666,1451.17,11.702983870967742,124
