RNA_id,F1_all_bps,PR_all_bps,SN_all_bps,Neff,Neff_by_L,Seq_Length
1wz2_C,0.7384615384615385,0.8275862068965517,0.6666666666666666,188.204,2.1386818181818184,88
1y26_X,0.6999999999999998,0.9130434782608695,0.5675675675675675,277.434,3.907521126760564,71
1y27_X,0.6785714285714287,0.8636363636363636,0.5588235294117647,213.16299999999998,3.13475,68
1zjw_B,0.7999999999999999,0.9166666666666666,0.7096774193548387,3156.72,42.0896,75
2bte_B,0.819672131147541,0.9615384615384616,0.7142857142857143,1562.71,18.827831325301204,83
2dxi_C,0.8135593220338982,0.96,0.7058823529411765,5106.03,68.0804,75
2r8s_R,0.6776859504132231,0.7735849056603774,0.6029411764705882,724.2860000000001,4.55525786163522,159
2ygh_A,0.7714285714285714,0.9,0.675,229.638,2.417242105263158,95
3a3a_A,0.8615384615384615,0.9655172413793104,0.7777777777777778,197.18900000000002,2.190988888888889,90
3cc2_9,0.47916666666666663,0.575,0.4107142857142857,644.347,5.281532786885245,122
3cw5_A,0.8214285714285714,0.92,0.7419354838709677,4738.45,61.53831168831169,77
3g8t_P,0.6666666666666666,0.7021276595744681,0.6346153846153846,262.967,1.865014184397163,141
3iwn_A,0.6,0.6774193548387096,0.5384615384615384,426.605,4.587150537634408,93
3k0j_E,0.523076923076923,0.5862068965517241,0.4722222222222222,1187.2,13.645977011494253,87
3sd3_A,0.5142857142857142,0.6206896551724138,0.43902439024390244,67.2059,0.7551224719101124,89
3wqy_C,0.689655172413793,0.8,0.6060606060606061,1688.22,22.5096,75
3zgz_B,0.8064516129032259,0.9259259259259259,0.7142857142857143,3588.14,40.77431818181818,88
4meh_B,0.6829268292682926,0.7,0.6666666666666666,168.97799999999998,1.341095238095238,126
4tna_A,0.830188679245283,0.9166666666666666,0.7586206896551724,5161.05,67.90855263157896,76
4v8n_AV,0.6071428571428571,0.6538461538461539,0.5666666666666667,842.187,10.797269230769231,78
4v90_AV,0.8214285714285714,0.92,0.7419354838709677,4529.3,59.59605263157895,76
4wfl_A,0.30952380952380953,0.37142857142857144,0.2653061224489796,111.46600000000001,1.0417383177570094,107
4x0b_B,0.8214285714285714,0.92,0.7419354838709677,7013.58,91.08545454545454,77
4ybb_CB,0.6666666666666666,0.7948717948717948,0.5740740740740741,215.05599999999998,1.7921333333333331,120
4yvi_C,0.7719298245614035,0.9166666666666666,0.6666666666666666,495.936,6.701837837837838,74
4yzv_RB,0.8125000000000001,1.0,0.6842105263157895,792.189,6.388620967741935,124
5el5_1K,0.4,0.391304347826087,0.4090909090909091,6325.09,83.22486842105263,76
5ibb_1K,0.6666666666666665,0.75,0.6,754.0110000000001,9.921197368421053,76
5j01_A,0.5535714285714285,0.6690647482014388,0.4720812182741117,1043.29,2.4959090909090906,418
6cc1_A,0.7058823529411764,0.7741935483870968,0.6486486486486487,165.22799999999998,1.6359207920792078,101
6gsk_3K,0.68,0.7391304347826086,0.6296296296296297,7062.2,92.92368421052632,76
6n5q_A,0.6185567010309277,0.7142857142857143,0.5454545454545454,364.264,2.8458125,128
6of6_QW,0.6792452830188679,0.72,0.6428571428571429,5346.46,70.34815789473684,76
